refdate,bdi_code,symbol,specification_code,isin,strike_price,close,best_bid,best_ask,open,maturity_date,volume,traded_contracts,trade_quantity,distribution_id
2026-07-27,82,BRAVT181,ON      NM,BRBRAVACNOR3,18.13,0.27,0.26,1.0,0.55,2026-08-21,44494.0,122500,141,105
2026-07-27,82,BRAVT183,ON      NM,BRBRAVACNOR3,18.38,0.32,0.33,0.55,0.66,2026-08-21,8709.0,17800,135,105
2026-07-27,82,BRAVT187,ON      NM,BRBRAVACNOR3,18.63,0.37,0.4,1.47,0.66,2026-08-21,344583.0,698400,1760,103
2026-07-27,82,BRAVT190,ON      NM,BRBRAVACNOR3,18.88,0.44,0.42,0.6,0.7,2026-08-21,318647.0,558600,1496,100
2026-07-27,82,BRAVT193,ON      NM,BRBRAVACNOR3,19.38,0.62,0.53,0.72,0.86,2026-08-21,67380.0,93700,251,105
2026-07-27,82,BRAVT200,ON      NM,BRBRAVACNOR3,19.88,0.79,0.78,1.11,1.09,2026-08-21,192723.0,197400,553,100
2026-07-27,82,BRAVT201W1,ON      NM,BRBRAVACNOR3,20.13,0.65,0.0,0.0,0.65,2026-08-07,650.0,1000,1,105
2026-07-27,82,BRAVT203,ON      NM,BRBRAVACNOR3,20.38,1.0,0.9,1.11,1.25,2026-08-21,227961.0,202800,418,105
2026-07-27,82,BRAVT206,ON      NM,BRBRAVACNOR3,20.63,1.12,1.41,0.0,1.35,2026-08-21,2343165.0,2079800,261,105
2026-07-27,82,BRAVT210,ON      NM,BRBRAVACNOR3,20.88,1.26,1.15,2.3,1.44,2026-08-21,21973.0,16800,30,100
2026-07-27,82,BRAVT211,ON      NM,BRBRAVACNOR3,21.13,1.4,1.0,0.0,1.48,2026-08-21,27810.0,18800,58,105
2026-07-27,82,BRAVT213,ON      NM,BRBRAVACNOR3,21.38,1.55,0.0,1.7,1.74,2026-08-21,28082.0,16700,24,105
2026-07-27,82,BRAVT216,ON      NM,BRBRAVACNOR3,21.63,1.7,0.0,0.0,1.7,2026-08-21,340.0,200,1,105
2026-07-27,82,BRAVT220,ON      NM,BRBRAVACNOR3,21.88,1.83,1.61,0.0,2.23,2026-08-21,36507.0,17200,131,100
2026-07-27,82,BRAVT223,ON      NM,BRBRAVACNOR3,22.38,2.18,1.73,0.0,2.18,2026-08-21,218.0,100,1,105
2026-07-27,82,BRAVT226,ON      NM,BRBRAVACNOR3,22.63,2.37,0.5,0.0,2.37,2026-08-21,474.0,200,1,105
2026-07-27,82,BRAVT230,ON      NM,BRBRAVACNOR3,22.88,2.52,1.95,0.0,3.06,2026-08-21,3865.0,1300,6,100
2026-07-27,82,BRAVT231,ON      NM,BRBRAVACNOR3,23.13,2.83,0.0,0.0,2.99,2026-08-21,859.0,300,3,105
2026-07-27,82,BRAVT233,ON      NM,BRBRAVACNOR3,23.38,2.96,0.05,0.0,2.96,2026-08-21,592.0,200,1,105
2026-07-27,82,BRAVT236,ON      NM,BRBRAVACNOR3,23.63,3.18,0.0,0.0,3.18,2026-08-21,636.0,200,1,105
2026-07-27,82,BRAVT238,ON      NM,BRBRAVACNOR3,23.88,3.4,3.05,0.0,3.4,2026-08-21,340.0,100,1,105
2026-07-27,82,BRAVT241,ON      NM,BRBRAVACNOR3,24.13,3.7,0.0,0.0,3.7,2026-08-21,740.0,200,1,105
2026-07-27,82,BRAVT243,ON      NM,BRBRAVACNOR3,24.38,3.85,0.0,0.0,4.56,2026-08-21,341903.0,82300,101,105
2026-07-27,82,BRAVT248,ON      NM,BRBRAVACNOR3,24.88,4.41,0.1,0.0,4.41,2026-08-21,882.0,200,1,105
2026-07-27,82,BRAVT253,ON      NM,BRBRAVACNOR3,25.38,4.26,4.05,0.0,4.26,2026-08-21,426.0,100,1,105
2026-07-27,82,BRAVT310,ON      NM,BRBRAVACNOR3,30.88,10.46,9.2,0.0,10.52,2026-08-21,5242.0,500,2,101
2026-07-27,82,BRAVT328,ON      NM,BRBRAVACNOR3,32.88,12.25,10.76,0.0,12.62,2026-08-21,212150.0,17100,19,105
2026-07-27,82,BRAVT372,ON      NM,BRBRAVACNOR3,37.13,16.83,15.8,17.4,16.83,2026-08-21,6732.0,400,1,103
2026-07-27,82,BRAVT455,ON      NM,BRBRAVACNOR3,45.38,24.99,0.0,0.0,24.99,2026-08-21,7497.0,300,3,103
2026-07-27,82,BRAVU142,ON      NM,BRBRAVACNOR3,14.13,0.1,0.0,0.0,0.1,2026-09-18,1000.0,10000,1,104
2026-07-27,82,BRAVU145,ON      NM,BRBRAVACNOR3,14.38,0.08,0.0,0.0,0.08,2026-09-18,72.0,900,2,104
2026-07-27,82,BRAVU160,ON      NM,BRBRAVACNOR3,15.88,0.18,0.0,0.0,0.18,2026-09-18,18.0,100,1,104
2026-07-27,82,BRAVU165,ON      NM,BRBRAVACNOR3,16.38,0.22,0.0,0.9,0.23,2026-09-18,1950.0,8500,2,104
2026-07-27,82,BRAVU167,ON      NM,BRBRAVACNOR3,16.63,0.21,0.09,0.5,0.22,2026-09-18,5242.0,24200,4,104
2026-07-27,82,BRAVU170,ON      NM,BRBRAVACNOR3,16.88,0.23,0.0,0.3,0.28,2026-09-18,26497.0,98700,24,104
2026-07-27,82,BRAVU172,ON      NM,BRBRAVACNOR3,17.13,0.31,0.0,0.0,0.32,2026-09-18,3407.0,10400,9,104
2026-07-27,82,BRAVU177,ON      NM,BRBRAVACNOR3,17.63,0.41,0.23,1.5,0.4,2026-09-18,12772.0,31200,8,103
2026-07-27,82,BRAVU180,ON      NM,BRBRAVACNOR3,17.88,0.43,0.1,0.98,0.46,2026-09-18,3664.0,8200,6,104
2026-07-27,82,BRAVU182,ON      NM,BRBRAVACNOR3,18.13,0.39,0.0,0.0,0.51,2026-09-18,946.0,2100,12,104
2026-07-27,82,BRAVU185,ON      NM,BRBRAVACNOR3,18.38,0.5,0.18,1.4,0.68,2026-09-18,152814.0,280000,1267,103
2026-07-27,82,BRAVU187,ON      NM,BRBRAVACNOR3,18.63,0.52,0.29,0.0,0.63,2026-09-18,32170.0,53600,255,104
2026-07-27,82,BRAVU190,ON      NM,BRBRAVACNOR3,18.88,0.63,0.39,0.0,0.83,2026-09-18,12886.0,18300,13,104
2026-07-27,82,BRAVU192,ON      NM,BRBRAVACNOR3,19.13,0.69,0.49,0.0,0.8,2026-09-18,136970.0,180300,891,104
2026-07-27,82,BRAVU195,ON      NM,BRBRAVACNOR3,19.38,0.75,0.15,1.04,0.96,2026-09-18,4484.0,5200,9,104
2026-07-27,82,BRAVU200,ON      NM,BRBRAVACNOR3,19.88,0.98,0.7,0.0,1.21,2026-09-18,52876.0,52000,13,104
2026-07-27,82,BRAVU202,ON      NM,BRBRAVACNOR3,20.13,1.03,0.6,0.0,1.27,2026-09-18,8123.0,7300,10,103
2026-07-27,82,BRAVU205,ON      NM,BRBRAVACNOR3,20.38,1.17,0.01,1.95,1.29,2026-09-18,16831.0,13200,63,104
2026-07-27,82,BRAVU209,ON      NM,BRBRAVACNOR3,20.88,1.4,1.02,1.95,1.5,2026-09-18,990.0,700,3,103
2026-07-27,82,BRAVU21,ON      NM,BRBRAVACNOR3,21.13,1.6,0.0,0.0,1.61,2026-09-18,16847.0,10400,8,104
2026-07-27,82,BRAVU215,ON      NM,BRBRAVACNOR3,21.38,1.78,0.0,1.88,1.76,2026-09-18,60636.0,34900,91,104
2026-07-27,82,BRAVU255,ON      NM,BRBRAVACNOR3,25.38,5.1,0.0,0.0,4.95,2026-09-18,4020.0,800,2,104
2026-07-27,82,BRAVV17,ON      NM,BRBRAVACNOR3,16.88,0.4,0.3,1.0,0.49,2026-10-16,965.0,2300,2,100
2026-07-27,82,BRAVV18,ON      NM,BRBRAVACNOR3,17.88,0.65,0.0,1.0,0.65,2026-10-16,650.0,1000,1,100
2026-07-27,82,BRAVV19,ON      NM,BRBRAVACNOR3,18.88,1.07,0.57,2.2,1.04,2026-10-16,1311.0,1200,3,100
2026-07-27,82,BRAVV195,ON      NM,BRBRAVACNOR3,19.38,1.0,0.0,1.0,1.0,2026-10-16,400.0,400,1,103
2026-07-27,82,BRAVV20,ON      NM,BRBRAVACNOR3,19.88,1.34,0.34,0.0,1.35,2026-10-16,12190.0,9000,4,100
2026-07-27,82,BRAVV22,ON      NM,BRBRAVACNOR3,21.88,2.15,1.77,0.0,2.15,2026-10-16,6450.0,3000,1,100
2026-07-27,82,BRAVX13,ON      NM,BRBRAVACNOR3,12.88,0.11,0.1,0.0,0.14,2026-12-18,234.0,1700,5,103
2026-07-27,82,BRAVX180,ON      NM,BRBRAVACNOR3,17.88,1.63,1.35,1.69,1.43,2027-12-17,7596.0,5400,4,103
2026-07-27,82,BRAVX200,ON      NM,BRBRAVACNOR3,19.88,2.25,2.0,2.85,2.25,2027-12-17,47121.0,20900,5,103
2026-07-27,82,BRAVX202,ON      NM,BRBRAVACNOR3,20.13,1.74,1.0,0.0,1.74,2026-12-18,174.0,100,1,104
2026-07-27,82,BRAVX32,ON      NM,BRBRAVACNOR3,31.88,10.71,0.0,0.0,10.71,2026-12-18,97461.0,9100,3,103
2026-07-27,82,BRAVX330,ON      NM,BRBRAVACNOR3,32.88,11.55,0.0,0.0,11.55,2026-12-18,3465.0,300,1,100
2026-07-23,78,BRAVB229,ON      NM,BRBRAVACNOR3,22.88,1.51,0.44,4.3,1.51,2027-02-19,755.0,500,1,100
2026-07-23,78,BRAVB24,ON      NM,BRBRAVACNOR3,24.38,0.92,0.15,0.0,0.92,2027-02-19,276.0,300,1,100
2026-07-23,78,BRAVC19,ON      NM,BRBRAVACNOR3,18.88,5.34,5.34,5.9,5.25,2028-03-17,19749.0,3700,3,104
2026-07-23,78,BRAVD215,ON      NM,BRBRAVACNOR3,21.5,2.12,2.0,0.0,2.12,2027-04-16,1060.0,500,1,105
2026-07-23,78,BRAVF340,ON      NM,BRBRAVACNOR3,34.0,1.3,0.0,7.98,1.3,2028-06-16,130.0,100,1,105
2026-07-23,78,BRAVG176,ON      NM,BRBRAVACNOR3,17.48,4.9,4.85,6.2,4.8,2027-07-16,34410.0,7100,6,102
2026-07-23,78,BRAVG178W4,ON      NM,BRBRAVACNOR3,17.88,2.57,0.0,0.0,2.57,2026-07-24,12850.0,5000,1,105
2026-07-23,78,BRAVG183W4,ON      NM,BRBRAVACNOR3,18.38,2.02,0.0,0.0,2.02,2026-07-24,404.0,200,1,105
2026-07-23,78,BRAVG186W4,ON      NM,BRBRAVACNOR3,18.63,1.96,1.8,2.05,1.75,2026-07-24,46733.0,25700,19,105
2026-07-23,78,BRAVG186W5,ON      NM,BRBRAVACNOR3,18.63,1.97,1.65,2.04,1.8,2026-07-31,53025.0,28800,15,105
2026-07-23,78,BRAVG191W4,ON      NM,BRBRAVACNOR3,19.13,1.3,0.0,0.0,1.3,2026-07-24,130.0,100,1,105
2026-07-23,78,BRAVG198W4,ON      NM,BRBRAVACNOR3,19.88,0.67,0.0,0.0,0.67,2026-07-24,335.0,500,2,105
2026-07-23,78,BRAVG201W4,ON      NM,BRBRAVACNOR3,20.13,0.43,0.45,0.0,0.43,2026-07-24,215.0,500,2,105
2026-07-23,78,BRAVG203W4,ON      NM,BRBRAVACNOR3,20.38,0.24,0.04,0.31,0.23,2026-07-24,239.0,1000,3,105
2026-07-23,78,BRAVG203W5,ON      NM,BRBRAVACNOR3,20.38,0.56,0.0,1.0,0.5,2026-07-31,946.0,1700,8,105
2026-07-23,78,BRAVG206W4,ON      NM,BRBRAVACNOR3,20.63,0.12,0.0,0.35,0.13,2026-07-24,112.0,900,4,105
2026-07-23,78,BRAVG208W4,ON      NM,BRBRAVACNOR3,20.88,0.04,0.0,0.07,0.15,2026-07-24,314.0,2200,3,105
2026-07-23,78,BRAVG208W5,ON      NM,BRBRAVACNOR3,20.88,0.29,0.0,0.45,0.28,2026-07-31,2283.0,7700,9,105
2026-07-23,78,BRAVG211W5,ON      NM,BRBRAVACNOR3,21.13,0.24,0.0,0.0,0.21,2026-07-31,654.0,2800,12,105
2026-07-23,78,BRAVH120,ON      NM,BRBRAVACNOR3,11.88,8.69,0.0,0.0,8.42,2026-08-21,102744.0,11900,41,103
2026-07-23,78,BRAVH171W1,ON      NM,BRBRAVACNOR3,17.13,2.95,0.0,2.95,3.09,2026-08-07,8831378.0,2968800,761,105
2026-07-23,78,BRAVH172W2,ON      NM,BRBRAVACNOR3,17.25,3.5,0.0,0.0,3.5,2026-08-14,350.0,100,1,105
2026-07-23,78,BRAVH173W1,ON      NM,BRBRAVACNOR3,17.38,2.96,0.0,0.0,3.06,2026-08-07,9457794.0,3085300,877,105
2026-07-23,78,BRAVH175,ON      NM,BRBRAVACNOR3,17.38,3.07,0.0,0.0,3.11,2026-08-21,2462.0,800,8,103
2026-07-23,78,BRAVH176W1,ON      NM,BRBRAVACNOR3,17.63,2.57,2.22,0.0,2.47,2026-08-07,422383.0,169500,141,105
2026-07-23,78,BRAVH178W1,ON      NM,BRBRAVACNOR3,17.88,2.59,0.0,3.62,2.44,2026-08-07,122368.0,47100,97,105
2026-07-23,78,BRAVH180,ON      NM,BRBRAVACNOR3,17.88,2.7,1.88,3.0,2.59,2026-08-21,844797.0,322400,2804,100
2026-07-23,78,BRAVH181,ON      NM,BRBRAVACNOR3,18.13,2.2,1.8,0.0,2.07,2026-08-21,27974.0,13200,23,105
2026-07-23,78,BRAVH181W1,ON      NM,BRBRAVACNOR3,18.13,2.11,0.0,0.0,2.03,2026-08-07,3815.0,1900,9,105
2026-07-23,78,BRAVH183,ON      NM,BRBRAVACNOR3,18.38,2.27,0.0,0.0,2.1,2026-08-21,431770.0,196500,1830,105
2026-07-23,78,BRAVH183W1,ON      NM,BRBRAVACNOR3,18.38,2.09,0.0,0.0,2.1,2026-08-07,419.0,200,2,105
2026-07-23,78,BRAVH187,ON      NM,BRBRAVACNOR3,18.63,1.77,1.56,1.83,1.64,2026-08-21,362637.0,202500,1762,103
2026-07-23,78,BRAVH190,ON      NM,BRBRAVACNOR3,18.88,1.78,0.88,1.86,1.8,2026-08-21,272422.0,153800,1434,100
2026-07-23,78,BRAVH193,ON      NM,BRBRAVACNOR3,19.38,1.44,0.38,1.6,1.72,2026-08-21,269778.0,188000,449,105
2026-07-23,78,BRAVH200,ON      NM,BRBRAVACNOR3,19.88,1.18,0.85,1.23,1.08,2026-08-21,194253.0,173900,371,100
2026-07-23,78,BRAVH203,ON      NM,BRBRAVACNOR3,20.38,0.89,0.8,0.9,0.81,2026-08-21,96795.0,113400,352,105
2026-07-23,78,BRAVH206,ON      NM,BRBRAVACNOR3,20.63,0.73,0.63,0.77,0.66,2026-08-21,37624.0,51200,403,105
2026-07-23,78,BRAVH206W1,ON      NM,BRBRAVACNOR3,20.63,0.58,0.0,0.0,0.58,2026-08-07,580.0,1000,1,105
2026-07-23,78,BRAVH210,ON      NM,BRBRAVACNOR3,20.88,0.64,0.5,0.64,0.54,2026-08-21,56171.0,91400,397,100
2026-07-23,78,BRAVH210W2,ON      NM,BRBRAVACNOR3,21.0,0.5,0.0,0.0,0.5,2026-08-14,100.0,200,1,105
2026-07-23,78,BRAVH211,ON      NM,BRBRAVACNOR3,21.13,0.48,0.53,0.55,0.47,2026-08-21,33351.0,61500,471,105
2026-07-23,78,BRAVH213,ON      NM,BRBRAVACNOR3,21.38,0.5,0.38,0.52,0.42,2026-08-21,26853.0,55900,362,105
2026-07-23,78,BRAVH216,ON      NM,BRBRAVACNOR3,21.63,0.38,0.0,0.37,0.26,2026-08-21,19842.0,55500,109,105
2026-07-23,78,BRAVH220,ON      NM,BRBRAVACNOR3,21.88,0.3,0.23,0.38,0.26,2026-08-21,281408.0,750800,473,100
2026-07-23,78,BRAVH223,ON      NM,BRBRAVACNOR3,22.38,0.22,0.0,0.29,0.25,2026-08-21,9164.0,36900,270,105
2026-07-23,78,BRAVH226,ON      NM,BRBRAVACNOR3,22.63,0.21,0.0,0.35,0.15,2026-08-21,10181.0,54400,247,105
2026-07-23,78,BRAVH230,ON      NM,BRBRAVACNOR3,22.88,0.17,0.16,0.18,0.18,2026-08-21,16652.0,95800,145,100
2026-07-23,78,BRAVH231,ON      NM,BRBRAVACNOR3,23.13,0.14,0.09,0.15,0.11,2026-08-21,14750.0,118900,95,105
2026-07-23,78,BRAVH233,ON      NM,BRBRAVACNOR3,23.38,0.1,0.0,0.15,0.1,2026-08-21,189.0,1800,6,105
2026-07-23,78,BRAVH236,ON      NM,BRBRAVACNOR3,23.63,0.09,0.06,0.11,0.08,2026-08-21,512.0,5700,7,105
2026-07-23,78,BRAVH241,ON      NM,BRBRAVACNOR3,24.13,0.07,0.06,0.08,0.07,2026-08-21,280.0,4000,3,105
2026-07-23,78,BRAVH243,ON      NM,BRBRAVACNOR3,24.38,0.06,0.0,0.25,0.06,2026-08-21,36.0,600,1,105
2026-07-23,78,BRAVH253,ON      NM,BRBRAVACNOR3,25.38,0.02,0.02,0.22,0.03,2026-08-21,84.0,3000,4,105
2026-07-23,78,BRAVI110,ON      NM,BRBRAVACNOR3,10.88,9.71,0.0,0.0,9.71,2026-09-18,2913.0,300,1,104
2026-07-23,78,BRAVI115,ON      NM,BRBRAVACNOR3,11.38,9.24,0.0,0.0,9.19,2026-09-18,269675.0,29300,53,104
2026-07-23,78,BRAVI145,ON      NM,BRBRAVACNOR3,14.38,6.19,0.0,0.0,6.05,2026-09-18,117533.0,19200,120,104
2026-07-23,78,BRAVI187,ON      NM,BRBRAVACNOR3,18.63,2.07,1.72,0.0,1.75,2026-09-18,114790.0,63100,199,104
2026-07-23,78,BRAVI190,ON      NM,BRBRAVACNOR3,18.88,1.97,0.8,2.25,1.96,2026-09-18,21713.0,11100,16,104
2026-07-23,78,BRAVI192,ON      NM,BRBRAVACNOR3,19.13,1.65,0.0,1.8,1.62,2026-09-18,12836.0,7900,15,104
2026-07-23,78,BRAVI195,ON      NM,BRBRAVACNOR3,19.38,1.62,1.15,0.0,1.53,2026-09-18,8632.0,5300,6,104
2026-07-23,78,BRAVI197,ON      NM,BRBRAVACNOR3,19.63,1.35,1.1,0.0,1.3,2026-09-18,32468.0,24900,43,104
2026-07-23,78,BRAVI200,ON      NM,BRBRAVACNOR3,19.88,1.38,1.2,1.67,1.38,2026-09-18,276.0,200,1,104
2026-07-23,78,BRAVI202,ON      NM,BRBRAVACNOR3,20.13,1.01,1.0,1.15,1.0,2026-09-18,9189.0,9000,17,103
2026-07-23,78,BRAVI205,ON      NM,BRBRAVACNOR3,20.38,1.1,0.0,0.0,0.91,2026-09-18,36201.0,38600,59,104
2026-07-23,78,BRAVI207,ON      NM,BRBRAVACNOR3,20.63,0.9,0.8,1.28,0.8,2026-09-18,8568.0,10000,27,104
2026-07-23,78,BRAVI209,ON      NM,BRBRAVACNOR3,20.88,0.88,0.7,0.88,0.8,2026-09-18,45361.0,54300,59,103
2026-07-23,78,BRAVI21,ON      NM,BRBRAVACNOR3,21.13,0.65,0.0,0.73,0.69,2026-09-18,8222.0,12100,8,104
2026-07-23,78,BRAVI215,ON      NM,BRBRAVACNOR3,21.38,0.7,0.6,0.0,0.68,2026-09-18,4520.0,6900,16,104
2026-07-23,78,BRAVI217,ON      NM,BRBRAVACNOR3,21.63,0.52,0.0,0.0,0.48,2026-09-18,1428.0,2800,5,104
2026-07-23,78,BRAVI22,ON      NM,BRBRAVACNOR3,22.13,0.41,0.35,0.48,0.41,2026-09-18,205.0,500,4,104
2026-07-23,78,BRAVI220,ON      NM,BRBRAVACNOR3,21.88,0.47,0.39,0.0,0.42,2026-09-18,7077.0,16500,22,104
2026-07-23,78,BRAVI225,ON      NM,BRBRAVACNOR3,22.38,0.38,0.39,0.46,0.38,2026-09-18,3800.0,10000,13,104
2026-07-23,78,BRAVI227,ON      NM,BRBRAVACNOR3,22.63,0.31,0.0,0.0,0.33,2026-09-18,227.0,700,2,104
2026-07-23,78,BRAVI23,ON      NM,BRBRAVACNOR3,22.88,0.26,0.27,0.35,0.26,2026-09-18,353.0,1300,9,100
2026-07-23,78,BRAVI250,ON      NM,BRBRAVACNOR3,24.88,0.11,0.0,0.0,0.11,2026-09-18,32.0,300,3,104
2026-07-23,78,BRAVI255,ON      NM,BRBRAVACNOR3,25.38,0.08,0.0,0.1,0.07,2026-09-18,15.0,200,2,104
2026-07-23,78,BRAVJ18,ON      NM,BRBRAVACNOR3,17.88,2.95,0.0,0.0,2.95,2026-10-16,295.0,100,1,100
2026-07-23,78,BRAVJ20,ON      NM,BRBRAVACNOR3,19.88,1.51,1.3,2.5,1.51,2026-10-16,151.0,100,1,100
2026-07-23,78,BRAVJ23,ON      NM,BRBRAVACNOR3,22.88,0.42,0.31,0.48,0.42,2026-10-16,42.0,100,1,100
2026-07-23,78,BRAVJ233,ON      NM,BRBRAVACNOR3,23.38,0.35,0.2,0.0,0.35,2026-10-16,35.0,100,1,105
2026-07-23,78,BRAVK23,ON      NM,BRBRAVACNOR3,22.88,0.75,0.0,0.0,0.75,2026-11-19,75.0,100,1,100
2026-07-23,78,BRAVL240,ON      NM,BRBRAVACNOR3,23.88,0.82,0.0,1.4,0.75,2026-12-18,971.0,1200,3,104
2026-07-23,78,BRAVL250,ON      NM,BRBRAVACNOR3,24.88,2.5,0.53,2.9,2.5,2027-12-17,2500.0,1000,1,103
2026-07-23,82,BRAVN22,ON      NM,BRBRAVACNOR3,21.88,2.9,3.0,4.2,2.9,2028-02-18,4350.0,1500,1,103
2026-07-23,82,BRAVS178W5,ON      NM,BRBRAVACNOR3,17.88,0.04,0.03,0.0,0.04,2026-07-31,80.0,2000,2,105
2026-07-23,82,BRAVS188W4,ON      NM,BRBRAVACNOR3,18.88,0.01,0.0,0.01,0.01,2026-07-24,4.0,400,1,105
2026-07-23,82,BRAVS188W5,ON      NM,BRBRAVACNOR3,18.88,0.05,0.0,0.0,0.05,2026-07-31,20.0,400,2,105
2026-07-23,82,BRAVS198W4,ON      NM,BRBRAVACNOR3,19.88,0.07,0.01,0.08,0.06,2026-07-24,440.0,7000,2,105
2026-07-23,82,BRAVS198W5,ON      NM,BRBRAVACNOR3,19.88,0.23,0.2,0.34,0.32,2026-07-31,3963.0,12600,18,105
2026-07-23,82,BRAVS201W4,ON      NM,BRBRAVACNOR3,20.13,0.07,0.0,0.12,0.06,2026-07-24,269.0,4300,4,105
2026-07-23,82,BRAVS201W5,ON      NM,BRBRAVACNOR3,20.13,0.35,0.0,0.4,0.3,2026-07-31,335.0,1100,2,105
2026-07-23,82,BRAVS203W4,ON      NM,BRBRAVACNOR3,20.38,0.16,0.0,0.25,0.16,2026-07-24,480.0,3000,1,105
2026-07-23,82,BRAVS203W5,ON      NM,BRBRAVACNOR3,20.38,0.55,0.0,1.47,0.53,2026-07-31,5510.0,11000,3,105
2026-07-23,82,BRAVS206W4,ON      NM,BRBRAVACNOR3,20.63,0.3,0.0,0.0,0.3,2026-07-24,1650.0,5500,2,105
2026-07-23,82,BRAVS208W4,ON      NM,BRBRAVACNOR3,20.88,0.49,0.0,0.0,0.54,2026-07-24,103.0,200,2,105
2026-07-23,82,BRAVS211W4,ON      NM,BRBRAVACNOR3,21.13,1.01,0.0,0.0,1.01,2026-07-24,3535.0,3500,2,105
2026-07-23,82,BRAVS213W4,ON      NM,BRBRAVACNOR3,21.38,0.97,0.0,0.0,0.96,2026-07-24,2890.0,3000,3,105
2026-07-23,82,BRAVT120,ON      NM,BRBRAVACNOR3,11.88,0.04,0.0,0.05,0.04,2026-08-21,487.0,10800,39,103
2026-07-23,82,BRAVT133W1,ON      NM,BRBRAVACNOR3,13.38,0.03,0.0,0.0,0.03,2026-08-07,3.0,100,1,105
2026-07-23,82,BRAVT136,ON      NM,BRBRAVACNOR3,13.63,0.04,0.0,0.1,0.04,2026-08-21,4.0,100,1,105
2026-07-23,82,BRAVT138,ON      NM,BRBRAVACNOR3,13.88,0.06,0.0,0.0,0.06,2026-08-21,6.0,100,1,105
2026-07-23,82,BRAVT151,ON      NM,BRBRAVACNOR3,15.13,0.18,0.0,0.21,0.18,2026-08-21,1800.0,10000,1,105
2026-07-23,82,BRAVT160,ON      NM,BRBRAVACNOR3,15.88,0.17,0.08,0.21,0.16,2026-08-21,30746.0,178500,32,103
2026-07-23,82,BRAVT170,ON      NM,BRBRAVACNOR3,16.88,0.22,0.22,0.33,0.26,2026-08-21,3162.0,12000,18,100
2026-07-23,82,BRAVT171W1,ON      NM,BRBRAVACNOR3,17.13,0.2,0.0,0.34,0.2,2026-08-07,200.0,1000,1,105
2026-07-23,82,BRAVT175,ON      NM,BRBRAVACNOR3,17.38,0.31,0.29,1.0,0.33,2026-08-21,131603.0,354900,24,103
2026-07-23,82,BRAVT180,ON      NM,BRBRAVACNOR3,17.88,0.4,0.4,0.64,0.5,2026-08-21,626497.0,1401500,3059,100
2026-07-23,82,BRAVT181,ON      NM,BRBRAVACNOR3,18.13,0.47,0.41,1.0,0.51,2026-08-21,13765.0,27100,18,105
2026-07-23,82,BRAVT183,ON      NM,BRBRAVACNOR3,18.38,0.51,0.29,1.0,0.48,2026-08-21,146225.0,242500,1915,105
2026-07-23,82,BRAVT187,ON      NM,BRBRAVACNOR3,18.63,0.57,0.39,0.7,0.68,2026-08-21,261065.0,406400,2122,103
2026-07-23,82,BRAVT190,ON      NM,BRBRAVACNOR3,18.88,0.67,0.65,0.75,0.89,2026-08-21,144386.0,186200,1428,100
2026-07-23,82,BRAVT193,ON      NM,BRBRAVACNOR3,19.38,0.85,0.6,0.0,0.93,2026-08-21,90711.0,100200,386,105
2026-07-23,82,BRAVT200,ON      NM,BRBRAVACNOR3,19.88,1.13,1.0,1.13,1.12,2026-08-21,219194.0,192900,503,100
2026-07-23,82,BRAVT203,ON      NM,BRBRAVACNOR3,20.38,1.3,1.27,1.58,1.51,2026-08-21,38523.0,28600,231,105
2026-07-23,82,BRAVT206,ON      NM,BRBRAVACNOR3,20.63,1.39,0.0,0.0,1.48,2026-08-21,69066.0,45000,384,105
2026-07-23,82,BRAVT210,ON      NM,BRBRAVACNOR3,20.88,1.6,1.5,2.3,1.83,2026-08-21,106884.0,61200,334,100
2026-07-23,82,BRAVT211,ON      NM,BRBRAVACNOR3,21.13,1.72,1.1,0.0,1.85,2026-08-21,115774.0,62100,506,105
2026-07-23,82,BRAVT213,ON      NM,BRBRAVACNOR3,21.38,1.86,0.0,0.0,2.12,2026-08-21,109554.0,53100,421,105
2026-07-23,82,BRAVT213W4,ON      NM,BRBRAVACNOR3,21.38,1.67,0.0,0.0,1.67,2026-08-28,5845.0,3500,2,105
2026-07-23,82,BRAVT218W4,ON      NM,BRBRAVACNOR3,21.88,2.4,0.0,0.0,2.54,2026-08-28,988.0,400,3,105
2026-07-23,82,BRAVT220,ON      NM,BRBRAVACNOR3,21.88,2.22,2.21,0.0,2.41,2026-08-21,103900.0,43500,403,100
2026-07-23,82,BRAVT223,ON      NM,BRBRAVACNOR3,22.38,2.63,1.01,0.0,2.85,2026-08-21,108220.0,38500,333,105
2026-07-23,82,BRAVT226,ON      NM,BRBRAVACNOR3,22.63,2.91,0.5,0.0,2.99,2026-08-21,48426.0,16700,156,105
2026-07-23,82,BRAVT230,ON      NM,BRBRAVACNOR3,22.88,3.03,3.01,3.3,3.22,2026-08-21,60532.0,19400,106,100
2026-07-23,82,BRAVT231,ON      NM,BRBRAVACNOR3,23.13,3.37,0.0,0.0,3.37,2026-08-21,337.0,100,1,105
2026-07-23,82,BRAVT243,ON      NM,BRBRAVACNOR3,24.38,4.55,0.0,0.0,4.72,2026-08-21,59604.0,13000,22,105
2026-07-23,82,BRAVT372,ON      NM,BRBRAVACNOR3,37.13,17.1,17.03,0.0,17.1,2026-08-21,3420.0,200,2,103
2026-07-23,82,BRAVU115,ON      NM,BRBRAVACNOR3,11.38,0.1,0.0,0.0,0.1,2026-09-18,210.0,2100,21,104
